path,source_class,has_game_date,has_scores,has_odds,has_derived_signals,missing_canonical_columns,year_coverage,notes
outputs/predictions/PAPER/backfill/p22_historical_availability_2026-05-12_2026-05-12/historical_availability_summary.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p22_historical_availability_2026-05-12_2026-05-12/p22_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_det_run1/artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_det_run1/blocked_dates.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_det_run1/date_replay_results.csv,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_det_run1/historical_replay_summary.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_det_run1/p23_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_det_run2/artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_det_run2/blocked_dates.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_det_run2/date_replay_results.csv,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_det_run2/historical_replay_summary.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_det_run2/p23_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_historical_replay_2026-05-01_2026-05-12/artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_historical_replay_2026-05-01_2026-05-12/blocked_dates.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_historical_replay_2026-05-01_2026-05-12/date_replay_results.csv,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_historical_replay_2026-05-01_2026-05-12/historical_replay_summary.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p23_historical_replay_2026-05-01_2026-05-12/p23_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_backfill_stability_audit_2026-05-01_2026-05-12/duplicate_source_findings.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_backfill_stability_audit_2026-05-01_2026-05-12/p24_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_backfill_stability_audit_2026-05-01_2026-05-12/performance_stability_audit.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_backfill_stability_audit_2026-05-01_2026-05-12/source_integrity_audit.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_backfill_stability_audit_2026-05-01_2026-05-12/stability_audit_summary.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_det_run1/duplicate_source_findings.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_det_run1/p24_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_det_run1/performance_stability_audit.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_det_run1/source_integrity_audit.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_det_run1/stability_audit_summary.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_det_run2/duplicate_source_findings.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_det_run2/p24_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_det_run2/performance_stability_audit.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_det_run2/source_integrity_audit.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p24_det_run2/stability_audit_summary.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/date_slice_results.csv,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/p25_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/recommended_backfill_range.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-08/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-08/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-09/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-09/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-10/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-10/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-11/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-11/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-12/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-12/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-13/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-13/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-14/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_slices/2025-05-14/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run1/true_date_source_separation_summary.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/date_slice_results.csv,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/p25_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/recommended_backfill_range.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-08/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-08/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-09/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-09/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-10/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-10/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-11/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-11/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-12/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-12/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-13/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-13/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-14/p15_true_date_input.csv,DERIVED_OUTPUT,True,False,False,True,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_slices/2025-05-14/p15_true_date_input_summary.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_det_run2/true_date_source_separation_summary.json,DERIVED_OUTPUT,False,False,False,False,,,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-05-14/date_slice_results.csv,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-05-14/p25_gate_result.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-05-14/recommended_backfill_range.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
outputs/predictions/PAPER/backfill/p25_true_date_source_separation_2025-05-08_2025-05-14/true_date_artifact_manifest.json,DERIVED_OUTPUT,False,False,False,False,,2025,Derived by path pattern or model-generated column signal.
