Date,Start Time (EDT),Away,Away Score,Home,Home Score,Status,Away Starter,Home Starter,O/U,Over,Under,Away ML,Home ML,Home RL Spread,RL Away,RL Home
2025-07-06,1:40 PM,Detroit Tigers,7,Cleveland Guardians,2,Final,Tarik Skubal,Gavin Williams,7.5,105,-125,-225,+185,+1.5,-125,+105
2025-07-06,1:40 PM,New York Yankees,6,New York Mets,4,Final,Max Fried,Chris Devenski,9.0,-105,-115,-190,+160,+1.5,-120,+100
2025-07-06,1:40 PM,Milwaukee Brewers,3,Miami Marlins,1,Final,Brandon Woodruff,Edward Cabrera,7.5,-105,-115,+100,-120,-1.5,-225,+185
2025-07-06,2:10 PM,Tampa Bay Rays,7,Minnesota Twins,5,Final,Drew Rasmussen,Joe Ryan,8.5,-105,-115,+110,-130,-1.5,-200,+165
2025-07-06,3:10 PM,Chicago White Sox,4,Colorado Rockies,6,Final,Shane Smith,Chase Dollander,11.0,-110,-110,-115,-105,+1.5,+125,-150
2025-07-06,4:10 PM,Kansas City Royals,4,Arizona Diamondbacks,0,Final,Michael Lorenzen,Anthony DeSclafani,10.0,100,-120,+130,-155,-1.5,-160,+135
2025-07-06,4:10 PM,Houston Astros,5,Los Angeles Dodgers,1,Final,Ryan Gusto,Emmet Sheehan,9.0,-120,100,+165,-200,-1.5,-120,+100
2025-07-06,4:10 PM,Pittsburgh Pirates,0,Seattle Mariners,1,Final,Paul Skenes,George Kirby,6.0,-115,-105,-105,-115,-1.5,-220,+180
2025-07-06,6:10 PM,St. Louis Cardinals,0,Chicago Cubs,11,Final,Erick Fedde,Matthew Boyd,7.0,-115,-105,+195,-240,-1.5,-110,-110
2025-07-06,9:10 PM,Texas Rangers,1,San Diego Padres,4,Final,Jack Leiter,David Morgan,8.5,100,-120,+110,-130,-1.5,-190,+160
2025-07-06,10:05 PM,San Francisco Giants,6,Athletics,2,Final,Hayden Birdsong,Jacob Lopez,10.0,-120,100,+100,-120,-1.5,-200,+165
2025-07-07,6:40 PM,Tampa Bay Rays,1,Detroit Tigers,5,Final,Shane Baz,Keider Montero,8.5,-110,-110,-110,-110,+1.5,+145,-170
2025-07-07,7:10 PM,Colorado Rockies,3,Boston Red Sox,9,Final,Austin Gomber,Richard Fitts,10.0,-115,-105,+205,-250,-1.5,+110,-130
2025-07-07,7:10 PM,Miami Marlins,5,Cincinnati Reds,1,Final,Janson Junk,Brady Singer,9.0,-115,-105,+115,-135,-1.5,-180,+150
2025-07-07,7:40 PM,Pittsburgh Pirates,3,Kansas City Royals,9,Final,Andrew Heaney,Noah Cameron,8.5,-115,-105,+130,-157,-1.5,-168,+140
2025-07-07,7:40 PM,Toronto Blue Jays,8,Chicago White Sox,4,Final,José Berríos,Sean Burke,8.5,-105,-115,-165,+140,+1.5,+100,-120
2025-07-07,7:40 PM,Los Angeles Dodgers,1,Milwaukee Brewers,9,Final,Yoshinobu Yamamoto,Freddy Peralta,7.5,105,-125,-140,+120,+1.5,+125,-150
2025-07-07,8:10 PM,Cleveland Guardians,7,Houston Astros,5,Final,Tanner Bibee,Colton Gordon,7.5,105,-125,+110,-130,-1.5,-185,+155
2025-07-07,9:38 PM,Texas Rangers,5,Los Angeles Angels,6,Final,Jacob deGrom,Yusei Kikuchi,7.5,100,-120,-135,+115,+1.5,+130,-155
2025-07-07,9:40 PM,Arizona Diamondbacks,6,San Diego Padres,3,Final,Zac Gallen,Yu Darvish,8.0,-115,-105,+105,-125,-1.5,-190,+160
2025-07-07,9:45 PM,Philadelphia Phillies,1,San Francisco Giants,3,Final,Cristopher Sánchez,Landen Roupp,7.5,100,-120,-140,+120,+1.5,+130,-155
2025-07-08,6:35 PM,New York Mets,7,Baltimore Orioles,6,Final,Clay Holmes,Brandon Young,10.0,-105,-115,-125,+105,+1.5,+125,-150
2025-07-08,6:40 PM,Tampa Bay Rays,2,Detroit Tigers,4,Final,Ryan Pepiot,Jack Flaherty,8.0,-105,-115,+110,-130,-1.5,-200,+165
2025-07-08,7:05 PM,Seattle Mariners,3,New York Yankees,10,Final,Logan Gilbert,Will Warren,9.0,-105,-115,+115,-135,-1.5,-185,+155
2025-07-08,7:10 PM,Colorado Rockies,2,Boston Red Sox,10,Final,Kyle Freeland,Brayan Bello,8.5,-115,-105,+230,-280,-1.5,+120,-140
2025-07-08,7:10 PM,Miami Marlins,12,Cincinnati Reds,2,Final,Eury Pérez,Nick Martinez,9.0,-105,-115,+100,-120,-1.5,-200,+165
2025-07-08,7:40 PM,Pittsburgh Pirates,3,Kansas City Royals,4,Final,Mitch Keller,Seth Lugo,7.5,-115,-105,+115,-135,-1.5,-180,+150
2025-07-08,7:40 PM,Chicago Cubs,1,Minnesota Twins,8,Final,Shota Imanaga,Simeon Woods Richardson,9.5,100,-120,-135,+115,+1.5,+120,-140
2025-07-08,7:40 PM,Toronto Blue Jays,6,Chicago White Sox,1,Final,Chris Bassitt,Aaron Civale,8.0,100,-120,-,-,PK,-,-
2025-07-08,7:40 PM,Los Angeles Dodgers,1,Milwaukee Brewers,3,Final,Clayton Kershaw,Jacob Misiorowski,8.5,-105,-115,-110,-110,+1.5,+150,-180
2025-07-08,7:45 PM,Washington Nationals,2,St. Louis Cardinals,4,Final,Jake Irvin,Sonny Gray,8.0,-105,-115,+195,-240,-1.5,-110,-110
2025-07-08,8:10 PM,Cleveland Guardians,10,Houston Astros,6,Final,Joey Cantillo,Hunter Brown,7.0,-115,-105,+175,-210,-1.5,-120,+100
2025-07-08,9:38 PM,Texas Rangers,13,Los Angeles Angels,1,Final,Nathan Eovaldi,José Soriano,8.5,105,-125,-115,-105,+1.5,+145,-170
2025-07-08,9:40 PM,Arizona Diamondbacks,0,San Diego Padres,1,Final,Merrill Kelly,Nick Pivetta,8.0,100,-120,+125,-150,-1.5,-185,+155
2025-07-08,9:45 PM,Philadelphia Phillies,3,San Francisco Giants,4,Final,Taijuan Walker,Robbie Ray,8.0,-110,-110,+140,-165,-1.5,-165,+140
2025-07-08,10:05 PM,Atlanta Braves,1,Athletics,10,Final,Didier Fuentes,Jeffrey Springs,10.5,-105,-115,-110,-110,+1.5,+150,-180
2025-07-09,2:10 PM,Toronto Blue Jays,1,Chicago White Sox,2,Final,Eric Lauer,Adrian Houser,8.0,-105,-115,-140,+120,+1.5,+120,-140
2025-07-09,2:10 PM,Los Angeles Dodgers,2,Milwaukee Brewers,3,Final,Tyler Glasnow,Jose Quintana,8.5,-105,-115,-155,+130,+1.5,+110,-130
2025-07-09,3:45 PM,Philadelphia Phillies,13,San Francisco Giants,0,Final,Jesús Luzardo,Justin Verlander,8.0,-120,100,-135,+115,+1.5,+125,-150
2025-07-09,5:10 PM,Tampa Bay Rays,7,Detroit Tigers,3,Final,Zack Littell,Reese Olson,8.0,-115,-105,+125,-150,-1.5,-180,+150
2025-07-09,7:05 PM,Seattle Mariners,6,New York Yankees,9,Final,Logan Evans,Cam Schlittler,10.0,-105,-115,+135,-160,-1.5,-155,+130
2025-07-09,7:10 PM,Colorado Rockies,2,Boston Red Sox,10,Final,Antonio Senzatela,Lucas Giolito,9.0,-105,-115,+275,-350,-1.5,+135,-160
2025-07-09,7:10 PM,Miami Marlins,2,Cincinnati Reds,7,Final,Sandy Alcantara,Andrew Abbott,9.0,-105,-115,+125,-150,-1.5,-170,+145
2025-07-09,7:40 PM,Pittsburgh Pirates,3,Kansas City Royals,4,Final,Bailey Falter,Kris Bubic,8.5,-110,-110,+160,-190,-1.5,-125,+105
2025-07-09,7:40 PM,Chicago Cubs,2,Minnesota Twins,4,Final,Cade Horton,David Festa,9.5,100,-120,-105,-115,+1.5,+150,-180
2025-07-09,7:45 PM,Washington Nationals,8,St. Louis Cardinals,2,Final,MacKenzie Gore,Andre Pallante,8.5,-115,-105,-,-,PK,-,-
2025-07-09,8:10 PM,Cleveland Guardians,4,Houston Astros,2,Final,Slade Cecconi,Brandon Walter,7.5,100,-120,+140,-165,-1.5,-180,+150
2025-07-09,9:38 PM,Texas Rangers,8,Los Angeles Angels,11,Final,Kumar Rocker,Kyle Hendricks,9.5,-105,-115,-110,-110,+1.5,+150,-180
2025-07-09,9:40 PM,Arizona Diamondbacks,8,San Diego Padres,2,Final,Brandon Pfaadt,Dylan Cease,7.5,-115,-105,+140,-165,-1.5,-165,+140
2025-07-09,10:05 PM,Atlanta Braves,9,Athletics,2,Final,Bryce Elder,Mitch Spence,11.0,100,-120,-130,+110,+1.5,+115,-135
2025-07-10,12:05 PM,New York Mets,1,Baltimore Orioles,3,Final,David Peterson,Charlie Morton,9.5,-110,-110,-150,+125,+1.5,+120,-140
2025-07-10,1:10 PM,Chicago Cubs,8,Minnesota Twins,1,Final,Colin Rea,Chris Paddack,9.5,-115,-105,-115,-105,+1.5,+140,-165
2025-07-10,5:05 PM,New York Mets,3,Baltimore Orioles,7,Final,Brandon Waddell,Tomoyuki Sugano,10.0,-125,105,-130,+110,+1.5,+125,-150
2025-07-10,5:10 PM,Miami Marlins,0,Cincinnati Reds,6,Final,Cal Quantrill,Nick Lodolo,9.0,-120,100,+140,-165,-1.5,-150,+125
2025-07-10,7:05 PM,Seattle Mariners,5,New York Yankees,6,Final,Bryan Woo,Marcus Stroman,9.5,-105,-115,-120,+100,+1.5,+140,-165
2025-07-10,7:10 PM,Tampa Bay Rays,3,Boston Red Sox,4,Final,Taj Bradley,Walker Buehler,9.0,-120,100,+100,-120,-1.5,-210,+175
2025-07-10,7:45 PM,Washington Nationals,1,St. Louis Cardinals,8,Final,Michael Soroka,Miles Mikolas,9.0,-105,-115,+120,-140,-1.5,-170,+145
2025-07-10,9:05 PM,Atlanta Braves,4,Athletics,5,Final,Spencer Strider,JP Sears,10.0,-115,-105,-190,+160,+1.5,-130,+110
2025-07-10,9:38 PM,Texas Rangers,11,Los Angeles Angels,4,Final,Patrick Corbin,Jack Kochanowicz,10.0,-110,-110,-105,-115,+1.5,+150,-180
2025-07-10,9:40 PM,Arizona Diamondbacks,3,San Diego Padres,4,Final,Eduardo Rodriguez,Randy Vásquez,8.5,-120,100,-125,+105,+1.5,+135,-160
2025-07-11,3:10 PM,Cleveland Guardians,4,Chicago White Sox,2,Final,Logan Allen,Shane Smith,8.5,-120,100,-115,-105,+1.5,+135,-160
2025-07-11,7:05 PM,Miami Marlins,2,Baltimore Orioles,5,Final,Edward Cabrera,Dean Kremer,9.0,-105,-115,+125,-150,-1.5,-170,+145
2025-07-11,7:05 PM,Chicago Cubs,0,New York Yankees,11,Final,Chris Flexen,Carlos Rodón,9.5,100,-120,+140,-165,-1.5,-135,+115
2025-07-11,7:10 PM,Colorado Rockies,3,Cincinnati Reds,2,Final,Germán Márquez,Chase Burns,9.5,100,-120,+210,-260,-1.5,+105,-125
2025-07-11,7:10 PM,Seattle Mariners,12,Detroit Tigers,3,Final,Luis Castillo,Tarik Skubal,7.0,-120,100,+235,-290,-1.5,+110,-130
2025-07-11,7:10 PM,Tampa Bay Rays,4,Boston Red Sox,5,Final,Drew Rasmussen,Hunter Dobbins,9.0,-105,-115,-105,-115,-1.5,-225,+185
2025-07-11,8:10 PM,Cleveland Guardians,4,Chicago White Sox,5,Final,Gavin Williams,Jonathan Cannon,8.0,-115,-105,-135,+115,+1.5,+135,-160
2025-07-11,8:10 PM,New York Mets,8,Kansas City Royals,3,Final,Kodai Senga,Michael Wacha,9.5,100,-120,-135,+115,+1.5,+120,-140
2025-07-11,8:10 PM,Texas Rangers,7,Houston Astros,3,Final,Jack Leiter,Lance McCullers Jr.,8.0,-115,-105,+105,-125,-1.5,-200,+165
2025-07-11,8:10 PM,Pittsburgh Pirates,1,Minnesota Twins,2,Final,Paul Skenes,Joe Ryan,7.0,-115,-105,+120,-140,-1.5,-200,+165
2025-07-11,8:10 PM,Washington Nationals,3,Milwaukee Brewers,8,Final,Mitchell Parker,DL Hall,8.5,-120,100,+180,-220,-1.5,-120,+100
2025-07-11,8:15 PM,Atlanta Braves,6,St. Louis Cardinals,5,Final,Grant Holmes,Matthew Liberatore,9.0,110,-130,+100,-120,-1.5,-205,+170
2025-07-11,9:38 PM,Arizona Diamondbacks,5,Los Angeles Angels,6,Final,Ryne Nelson,Tyler Anderson,9.0,-120,100,-105,-115,+1.5,+150,-180
2025-07-11,9:40 PM,Philadelphia Phillies,2,San Diego Padres,4,Final,Ranger Suárez,Ryan Bergert,8.0,-110,-110,-165,+140,+1.5,+100,-120
2025-07-11,10:05 PM,Toronto Blue Jays,7,Athletics,6,Final,Max Scherzer,Luis Severino,10.5,-110,-110,-170,+145,+1.5,-120,+100
2025-07-11,10:15 PM,Los Angeles Dodgers,7,San Francisco Giants,8,Final,Dustin May,Logan Webb,7.5,-110,-110,+115,-135,-1.5,-190,+160
2025-07-12,1:05 PM,Chicago Cubs,5,New York Yankees,2,Final,Matthew Boyd,Max Fried,7.5,-125,105,+135,-160,-1.5,-170,+145
2025-07-12,1:10 PM,Seattle Mariners,15,Detroit Tigers,7,Final,George Kirby,Casey Mize,8.0,-110,-110,-115,-105,+1.5,+150,-180
2025-07-12,2:10 PM,Pittsburgh Pirates,4,Minnesota Twins,12,Final,Mike Burrows,Cole Sands,9.5,-115,-105,+115,-135,-1.5,-180,+150
2025-07-12,2:15 PM,Atlanta Braves,7,St. Louis Cardinals,6,Final,Aaron Bummer,Erick Fedde,9.0,-115,-105,-115,-105,+1.5,+145,-170
2025-07-12,4:05 PM,Los Angeles Dodgers,2,San Francisco Giants,1,Final,Shohei Ohtani,Landen Roupp,8.5,-105,-115,-165,+140,+1.5,+105,-125
2025-07-12,4:05 PM,Miami Marlins,6,Baltimore Orioles,0,Final,Janson Junk,Trevor Rogers,9.0,-120,100,+145,-170,-1.5,-150,+125
2025-07-12,4:10 PM,Colorado Rockies,3,Cincinnati Reds,4,Final,Bradley Blalock,Brady Singer,10.5,100,-120,+240,-300,-1.5,+135,-160
2025-07-12,4:10 PM,New York Mets,3,Kansas City Royals,1,Final,Frankie Montas,Angel Zerpa,9.0,-110,-110,-130,+110,+1.5,+120,-140
2025-07-12,4:10 PM,Tampa Bay Rays,0,Boston Red Sox,1,Final,Shane Baz,Garrett Crochet,8.0,-110,-110,+150,-180,-1.5,-150,+125
2025-07-12,4:10 PM,Cleveland Guardians,6,Chicago White Sox,2,Final,Tanner Bibee,Sean Burke,8.5,-120,100,-130,+110,+1.5,+130,-155
2025-07-12,4:10 PM,Washington Nationals,5,Milwaukee Brewers,6,Final,Shinnosuke Ogasawara,Brandon Woodruff,9.0,-105,-115,+235,-290,-1.5,+120,-140
2025-07-12,7:35 PM,Texas Rangers,4,Houston Astros,5,Final,Jacob deGrom,Framber Valdez,6.0,-120,100,-105,-115,-1.5,-230,+190
2025-07-12,7:35 PM,Philadelphia Phillies,4,San Diego Padres,5,Final,Zack Wheeler,Yu Darvish,7.0,-120,100,-180,+150,+1.5,+105,-125
2025-07-12,9:38 PM,Arizona Diamondbacks,5,Los Angeles Angels,10,Final,Zac Gallen,Yusei Kikuchi,9.0,-110,-110,+105,-125,-1.5,-205,+170
2025-07-12,10:05 PM,Toronto Blue Jays,3,Athletics,4,Final,Kevin Gausman,Jacob Lopez,10.5,100,-120,-140,+120,+1.5,+120,-140
2025-07-13,1:35 PM,Tampa Bay Rays,1,Boston Red Sox,4,Final,Ryan Pepiot,Brayan Bello,8.5,-105,-115,+100,-120,-1.5,-190,+160
2025-07-13,1:35 PM,Miami Marlins,11,Baltimore Orioles,1,Final,Eury Pérez,Brandon Young,9.0,-110,-110,+125,-150,-1.5,-170,+145
2025-07-13,1:35 PM,Chicago Cubs,4,New York Yankees,1,Final,Shota Imanaga,Will Warren,9.0,-105,-115,+105,-125,-1.5,-190,+160
2025-07-13,1:40 PM,Colorado Rockies,2,Cincinnati Reds,4,Final,Austin Gomber,Nick Martinez,9.5,-105,-115,+210,-260,-1.5,+105,-125
2025-07-13,1:40 PM,Seattle Mariners,8,Detroit Tigers,4,Final,Logan Gilbert,Jack Flaherty,8.0,-115,-105,-105,-115,+1.5,+155,-185
2025-07-13,2:10 PM,New York Mets,2,Kansas City Royals,3,Final,Clay Holmes,Noah Cameron,8.5,-115,-105,-110,-110,+1.5,+155,-185
2025-07-13,2:10 PM,Texas Rangers,5,Houston Astros,1,Final,Nathan Eovaldi,Hunter Brown,7.0,100,-120,+115,-135,-1.5,-200,+165
2025-07-13,2:10 PM,Pittsburgh Pirates,2,Minnesota Twins,1,Final,Mitch Keller,Simeon Woods Richardson,9.0,100,-120,+140,-165,-1.5,-150,+125
2025-07-13,2:10 PM,Cleveland Guardians,6,Chicago White Sox,5,Final,Joey Cantillo,Aaron Civale,8.5,-120,100,-140,+120,+1.5,+120,-140
2025-07-13,2:10 PM,Washington Nationals,1,Milwaukee Brewers,8,Final,Jake Irvin,Freddy Peralta,8.5,-105,-115,+230,-280,-1.5,+110,-130
2025-07-13,2:15 PM,Atlanta Braves,4,St. Louis Cardinals,5,Final,Davis Daniel,Sonny Gray,8.0,-110,-110,+135,-160,-1.5,-155,+130
2025-07-13,4:05 PM,Los Angeles Dodgers,5,San Francisco Giants,2,Final,Yoshinobu Yamamoto,Robbie Ray,7.5,-110,-110,-140,+120,+1.5,+125,-150
2025-07-13,4:05 PM,Toronto Blue Jays,3,Athletics,6,Final,José Berríos,Jeffrey Springs,10.5,-105,-115,-130,+110,+1.5,+120,-140
2025-07-13,4:07 PM,Arizona Diamondbacks,5,Los Angeles Angels,1,Final,Merrill Kelly,José Soriano,9.0,-120,100,+105,-125,-1.5,-190,+160
2025-07-13,4:10 PM,Philadelphia Phillies,2,San Diego Padres,1,Final,Cristopher Sánchez,Nick Pivetta,7.0,-115,-105,-135,+115,+1.5,+130,-155
2025-07-18,2:20 PM,Boston Red Sox,1,Chicago Cubs,4,Final,Lucas Giolito,Colin Rea,7.5,-110,-110,+115,-135,-1.5,-185,+155
2025-07-18,6:40 PM,Chicago White Sox,10,Pittsburgh Pirates,1,Final,Jonathan Cannon,Bailey Falter,8.5,-110,-110,+130,-155,-1.5,-170,+145
2025-07-18,6:45 PM,San Diego Padres,7,Washington Nationals,2,Final,Dylan Cease,Michael Soroka,8.5,-115,-105,-150,+125,+1.5,+115,-135
2025-07-18,6:45 PM,Los Angeles Angels,6,Philadelphia Phillies,5,Final,Ryan Zeferjahn,Jesús Luzardo,9.0,-115,-105,+185,-225,-1.5,-115,-105
2025-07-18,7:07 PM,San Francisco Giants,0,Toronto Blue Jays,4,Final,Justin Verlander,Chris Bassitt,8.5,-115,-105,+120,-140,-1.5,-185,+155
2025-07-18,7:10 PM,Cincinnati Reds,8,New York Mets,4,Final,Nick Lodolo,Sean Manaea,7.5,-105,-115,+130,-155,-1.5,-165,+140
2025-07-18,7:10 PM,Athletics,6,Cleveland Guardians,8,Final,JP Sears,Slade Cecconi,8.0,100,-120,+110,-130,-1.5,-190,+160
2025-07-18,7:10 PM,Kansas City Royals,7,Miami Marlins,8,Final,Seth Lugo,Sandy Alcantara,7.5,-110,-110,-115,-105,+1.5,+150,-180
2025-07-18,7:15 PM,New York Yankees,3,Atlanta Braves,7,Final,Ian Hamilton,Spencer Strider,8.5,-115,-105,+115,-135,-1.5,-180,+150
2025-07-18,7:35 PM,Baltimore Orioles,1,Tampa Bay Rays,11,Final,Charlie Morton,Taj Bradley,9.0,-110,-110,+100,-120,-1.5,-190,+160
2025-07-18,8:05 PM,Detroit Tigers,0,Texas Rangers,2,Final,Reese Olson,Patrick Corbin,8.5,-110,-110,-105,-115,-1.5,-220,+180
2025-07-18,8:40 PM,Minnesota Twins,4,Colorado Rockies,6,Final,Chris Paddack,Kyle Freeland,11.0,-105,-115,-180,+150,+1.5,-120,+100
2025-07-18,9:40 PM,St. Louis Cardinals,3,Arizona Diamondbacks,7,Final,Andre Pallante,Brandon Pfaadt,9.0,100,-120,-110,-110,-1.5,-210,+175
2025-07-18,10:10 PM,Houston Astros,1,Seattle Mariners,6,Final,Brandon Walter,Luis Castillo,7.0,-110,-110,+125,-150,-1.5,-180,+150
2025-07-18,10:10 PM,Milwaukee Brewers,2,Los Angeles Dodgers,0,Final,Quinn Priester,Tyler Glasnow,8.5,-105,-115,+165,-200,-1.5,-120,+100
2025-07-19,3:07 PM,San Francisco Giants,3,Toronto Blue Jays,6,Final,Logan Webb,Eric Lauer,7.5,-110,-110,-135,+115,+1.5,+135,-160
2025-07-19,4:10 PM,Cincinnati Reds,5,New York Mets,2,Final,Nick Martinez,Clay Holmes,8.5,-110,-110,+155,-185,-1.5,-150,+125
2025-07-19,4:10 PM,Kansas City Royals,1,Miami Marlins,3,Final,Michael Wacha,Cal Quantrill,8.0,-115,-105,-120,+100,+1.5,+145,-170
2025-07-19,6:05 PM,Los Angeles Angels,5,Philadelphia Phillies,9,Final,Yusei Kikuchi,Taijuan Walker,9.5,-110,-110,+110,-130,-1.5,-185,+155
2025-07-19,6:40 PM,Chicago White Sox,10,Pittsburgh Pirates,4,Final,Adrian Houser,Mike Burrows,8.0,-105,-115,+120,-140,-1.5,-185,+155
2025-07-19,6:45 PM,San Diego Padres,2,Washington Nationals,4,Final,Yu Darvish,Mitchell Parker,9.0,-115,-105,-135,+115,+1.5,+125,-150
2025-07-19,7:05 PM,Baltimore Orioles,3,Tampa Bay Rays,4,Final,Dean Kremer,Zack Littell,9.0,100,-120,+110,-130,-1.5,-190,+160
2025-07-19,7:05 PM,Detroit Tigers,1,Texas Rangers,4,Final,Keider Montero,Kumar Rocker,8.5,100,-120,+100,-120,-1.5,-210,+175
2025-07-19,7:10 PM,Athletics,8,Cleveland Guardians,2,Final,Luis Severino,Logan Allen,9.0,-105,-115,+120,-140,-1.5,-170,+145
2025-07-19,7:15 PM,Boston Red Sox,0,Chicago Cubs,6,Final,Brayan Bello,Shota Imanaga,9.0,-105,-115,+125,-150,-1.5,-160,+135
2025-07-19,7:15 PM,St. Louis Cardinals,1,Arizona Diamondbacks,10,Final,Sonny Gray,Ryne Nelson,8.5,-105,-115,-135,+115,+1.5,+130,-155
2025-07-19,7:15 PM,New York Yankees,12,Atlanta Braves,9,Final,Will Warren,Joey Wentz,9.5,-105,-115,-130,+110,+1.5,+125,-150
2025-07-19,8:10 PM,Minnesota Twins,6,Colorado Rockies,10,Final,Zebby Matthews,Antonio Senzatela,12.0,-105,-115,-205,+170,+1.5,-140,+120
2025-07-19,9:10 PM,Milwaukee Brewers,8,Los Angeles Dodgers,7,Final,Freddy Peralta,Emmet Sheehan,8.0,-105,-115,+105,-125,-1.5,-205,+170
2025-07-19,9:40 PM,Houston Astros,6,Seattle Mariners,7,Final,Lance McCullers Jr.,Logan Evans,8.0,-115,-105,+115,-135,-1.5,-200,+165
2025-07-20,12:05 PM,San Francisco Giants,6,Toronto Blue Jays,8,Final,Robbie Ray,José Berríos,8.5,100,-120,-105,-115,-1.5,-220,+180
2025-07-20,12:10 PM,Baltimore Orioles,5,Tampa Bay Rays,3,Final,Trevor Rogers,Ryan Pepiot,8.5,-115,-105,+105,-125,-1.5,-200,+165
2025-07-20,1:35 PM,San Diego Padres,8,Washington Nationals,1,Final,Nick Pivetta,MacKenzie Gore,8.0,-110,-110,-120,+100,+1.5,+140,-165
2025-07-20,1:35 PM,Los Angeles Angels,8,Philadelphia Phillies,2,Final,José Soriano,Ranger Suárez,9.0,-110,-110,+140,-165,-1.5,-150,+125
2025-07-20,1:35 PM,Chicago White Sox,7,Pittsburgh Pirates,2,Final,Aaron Civale,Andrew Heaney,9.5,100,-120,+125,-150,-1.5,-170,+145
2025-07-20,1:35 PM,New York Yankees,4,Atlanta Braves,2,Final,Marcus Stroman,Grant Holmes,10.5,-115,-105,+115,-135,-1.5,-180,+150
2025-07-20,1:40 PM,Cincinnati Reds,2,New York Mets,3,Final,Andrew Abbott,David Peterson,8.0,-115,-105,+120,-140,-1.5,-180,+150
2025-07-20,1:40 PM,Athletics,2,Cleveland Guardians,8,Final,Jeffrey Springs,Gavin Williams,7.5,100,-120,-115,-105,+1.5,+150,-180
2025-07-20,1:40 PM,Kansas City Royals,7,Miami Marlins,4,Final,Kris Bubic,Janson Junk,7.5,100,-120,-120,+100,+1.5,+145,-170
2025-07-20,2:20 PM,Boston Red Sox,6,Chicago Cubs,1,Final,Garrett Crochet,Cade Horton,6.5,-105,-115,-135,+115,+1.5,+130,-155
2025-07-20,3:10 PM,Minnesota Twins,7,Colorado Rockies,1,Final,Joe Ryan,Germán Márquez,10.5,100,-120,-270,+220,+1.5,-160,+135
2025-07-20,4:10 PM,Houston Astros,11,Seattle Mariners,3,Final,Hunter Brown,Bryan Woo,6.5,105,-125,+125,-150,-1.5,-190,+160
2025-07-20,4:10 PM,St. Louis Cardinals,3,Arizona Diamondbacks,5,Final,Miles Mikolas,Merrill Kelly,9.0,100,-120,+125,-150,-1.5,-170,+145
2025-07-20,4:10 PM,Milwaukee Brewers,6,Los Angeles Dodgers,5,Final,Jose Quintana,Clayton Kershaw,9.0,-115,-105,+145,-170,-1.5,-140,+120
2025-07-20,7:10 PM,Detroit Tigers,2,Texas Rangers,1,Final,Tarik Skubal,Jacob Latz,7.0,105,-125,-180,+150,+1.5,-105,-115
2025-07-21,6:40 PM,Baltimore Orioles,5,Cleveland Guardians,10,Final,Tomoyuki Sugano,Tanner Bibee,8.0,-125,105,+120,-140,-1.5,-180,+150
2025-07-21,6:40 PM,Detroit Tigers,0,Pittsburgh Pirates,3,Final,Jack Flaherty,Paul Skenes,7.0,-115,-105,+115,-135,-1.5,-205,+170
2025-07-21,6:40 PM,San Diego Padres,2,Miami Marlins,1,Final,Randy Vásquez,Eury Pérez,8.0,-115,-105,+120,-140,-1.5,-170,+145
2025-07-21,6:45 PM,Cincinnati Reds,8,Washington Nationals,10,Final,Brady Singer,Jake Irvin,9.0,-115,-105,-130,+110,+1.5,+125,-150
2025-07-21,6:45 PM,Boston Red Sox,2,Philadelphia Phillies,3,Final,Walker Buehler,Zack Wheeler,8.0,100,-120,+200,-245,-1.5,+100,-120
2025-07-21,7:07 PM,New York Yankees,1,Toronto Blue Jays,4,Final,Carlos Rodón,Kevin Gausman,8.5,-110,-110,-120,+100,+1.5,+140,-165
2025-07-21,7:10 PM,Los Angeles Angels,5,New York Mets,7,Final,Tyler Anderson,Kodai Senga,8.5,-110,-110,+150,-180,-1.5,-135,+115
2025-07-21,7:15 PM,San Francisco Giants,5,Atlanta Braves,9,Final,Hayden Birdsong,Bryce Elder,9.5,100,-120,+115,-135,-1.5,-180,+150
2025-07-21,7:35 PM,Chicago White Sox,8,Tampa Bay Rays,3,Final,Sean Burke,Shane Baz,9.0,100,-120,+180,-220,-1.5,-110,-110
2025-07-21,8:05 PM,Kansas City Royals,12,Chicago Cubs,4,Final,Noah Cameron,Ryan Brasier,7.5,105,-125,+125,-150,-1.5,-170,+145
2025-07-21,8:05 PM,Athletics,2,Texas Rangers,7,Final,Jacob Lopez,Jack Leiter,8.0,-115,-105,+105,-125,-1.5,-205,+170
2025-07-21,8:40 PM,St. Louis Cardinals,6,Colorado Rockies,2,Final,Michael McGreevy,Austin Gomber,12.0,100,-120,-185,+155,+1.5,-120,+100
2025-07-21,9:40 PM,Houston Astros,6,Arizona Diamondbacks,3,Final,Colton Gordon,Zac Gallen,9.0,-105,-115,+125,-150,-1.5,-165,+140
2025-07-21,9:40 PM,Milwaukee Brewers,6,Seattle Mariners,0,Final,Brandon Woodruff,George Kirby,7.0,100,-120,+110,-130,-1.5,-225,+185
2025-07-21,10:10 PM,Minnesota Twins,2,Los Angeles Dodgers,5,Final,David Festa,Shohei Ohtani,9.0,-105,-115,+170,-205,-1.5,-115,-105
2025-07-22,6:40 PM,Baltimore Orioles,3,Cleveland Guardians,6,Final,Brandon Young,Joey Cantillo,8.0,-110,-110,+135,-160,-1.5,-160,+135
