date,away_team,home_team,away_score,home_score,away_starter,home_starter,home_win,source_file,source_type,is_verified_real
2024-04-12,Los Angeles Angels,Boston Red Sox,7,0,Reid Detmers,Tanner Houck,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-12,Cincinnati Reds,Chicago White Sox,11,1,Andrew Abbott,Chris Flexen,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-12,Minnesota Twins,Detroit Tigers,2,8,Pablo Lopez,Tarik Skubal,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-12,Texas Rangers,Houston Astros,12,8,Dane Dunning,J. P. France,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-12,Washington Nationals,Athletics,1,2,Jake Irvin,Paul Blackburn,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-12,Chicago Cubs,Seattle Mariners,2,4,Jordan Wicks,Bryce Miller,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-12,San Francisco Giants,Tampa Bay Rays,1,2,Keaton Winn,Jacob Waguespack,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-12,Colorado Rockies,Toronto Blue Jays,12,4,Ryan Feltner,Kevin Gausman,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,St. Louis Cardinals,Arizona Diamondbacks,2,4,Kyle Gibson,Ryne Nelson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,San Diego Padres,Los Angeles Dodgers,2,5,Matt Waldron,Gavin Stone,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,Atlanta Braves,Miami Marlins,1,5,Chris Sale,Max Meyer,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,Kansas City Royals,New York Mets,11,7,Alec Marsh,Sean Manaea,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,Pittsburgh Pirates,Philadelphia Phillies,3,4,Marco Gonzales,Spencer Turnbull,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,Milwaukee Brewers,Baltimore Orioles,11,5,DL Hall,Dean Kremer,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,Los Angeles Angels,Boston Red Sox,2,7,Griffin Canning,Cooper Criswell,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,Cincinnati Reds,Chicago White Sox,5,0,Nick Lodolo,Garrett Crochet,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,New York Yankees,Cleveland Guardians,3,2,Clarke Schmidt,Carlos Carrasco,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,New York Yankees,Cleveland Guardians,8,2,Cody Poteet,Triston McKenzie,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,Minnesota Twins,Detroit Tigers,11,5,Joe Ryan,Kenta Maeda,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,Minnesota Twins,Detroit Tigers,4,1,Simeon Woods Richardson,Matt Manning,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,Texas Rangers,Houston Astros,2,9,Andrew Heaney,Ronel Blanco,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,Washington Nationals,Athletics,3,1,MacKenzie Gore,Joe Boyle,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,Chicago Cubs,Seattle Mariners,4,1,Shota Imanaga,Emerson Hancock,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,San Francisco Giants,Tampa Bay Rays,11,2,Logan Webb,Ryan Pepiot,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-13,Colorado Rockies,Toronto Blue Jays,3,5,Dakota Hudson,Yariel Rodriguez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,St. Louis Cardinals,Arizona Diamondbacks,0,5,Miles Mikolas,Zac Gallen,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,San Diego Padres,Los Angeles Dodgers,6,3,Yu Darvish,James Paxton,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,Atlanta Braves,Miami Marlins,9,7,Charlie Morton,Jesus Luzardo,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,Kansas City Royals,New York Mets,1,2,Cole Ragans,Jose Butto,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,Pittsburgh Pirates,Philadelphia Phillies,9,2,Mitch Keller,Zack Wheeler,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,Milwaukee Brewers,Baltimore Orioles,4,6,Colin Rea,Corbin Burnes,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,Los Angeles Angels,Boston Red Sox,4,5,Tyler Anderson,Brayan Bello,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,Cincinnati Reds,Chicago White Sox,11,4,Graham Ashcraft,Mike Soroka,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,New York Yankees,Cleveland Guardians,7,8,Nestor Cortes,Logan Allen,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,Minnesota Twins,Detroit Tigers,3,4,Bailey Ober,Jack Flaherty,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,Texas Rangers,Houston Astros,5,8,Nathan Eovaldi,Cristian Javier,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,Washington Nationals,Athletics,6,7,Trevor Williams,Alex Wood,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,Chicago Cubs,Seattle Mariners,3,2,Javier Assad,Luis Castillo,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,San Francisco Giants,Tampa Bay Rays,4,9,Blake Snell,Shawn Armstrong,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-14,Colorado Rockies,Toronto Blue Jays,0,5,Kyle Freeland,Jose Berrios,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,Chicago Cubs,Arizona Diamondbacks,3,2,Ben Brown,Merrill Kelly,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,Washington Nationals,Los Angeles Dodgers,6,4,Mitchell Parker,Tyler Glasnow,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,San Francisco Giants,Miami Marlins,4,3,Kyle Harrison,Edward Cabrera,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,San Diego Padres,Milwaukee Brewers,7,3,Joe Musgrove,Joe Ross,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,Pittsburgh Pirates,New York Mets,3,6,Martin Perez,Adrian Houser,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,Colorado Rockies,Philadelphia Phillies,1,2,Cal Quantrill,Aaron Nola,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,Minnesota Twins,Baltimore Orioles,4,7,Louie Varland,Cole Irvin,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,Cleveland Guardians,Boston Red Sox,6,0,Xzavion Curry,Kutter Crawford,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,Kansas City Royals,Chicago White Sox,2,0,Seth Lugo,Nick Nastrini,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,Texas Rangers,Detroit Tigers,1,0,Michael Lorenzen,Reese Olson,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,Atlanta Braves,Houston Astros,6,1,Darius Vines,Spencer Arrighetti,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,St. Louis Cardinals,Athletics,3,1,Sonny Gray,Ross Stripling,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,Cincinnati Reds,Seattle Mariners,3,9,Frankie Montas,George Kirby,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,Los Angeles Angels,Tampa Bay Rays,7,3,Patrick Sandoval,Zach Eflin,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-15,New York Yankees,Toronto Blue Jays,1,3,Luis Gil,Chris Bassitt,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,Chicago Cubs,Arizona Diamondbacks,11,12,Kyle Hendricks,Tommy Henry,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,Washington Nationals,Los Angeles Dodgers,2,6,Patrick Corbin,Kyle Hurt,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,San Francisco Giants,Miami Marlins,3,6,Jordan Hicks,Ryan Weathers,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,San Diego Padres,Milwaukee Brewers,6,3,Dylan Cease,Wade Miley,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,Pittsburgh Pirates,New York Mets,1,3,Jared Jones,Jose Quintana,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,Colorado Rockies,Philadelphia Phillies,0,5,Austin Gomber,Ranger Suarez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,Minnesota Twins,Baltimore Orioles,3,11,Chris Paddack,Grayson Rodriguez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,Cleveland Guardians,Boston Red Sox,10,7,Tanner Bibee,Garrett Whitlock,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,Texas Rangers,Detroit Tigers,2,4,Jon Gray,Casey Mize,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,Atlanta Braves,Houston Astros,6,2,Reynaldo Lopez,Hunter Brown,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,St. Louis Cardinals,Athletics,3,2,Lance Lynn,JP Sears,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,Cincinnati Reds,Seattle Mariners,1,3,Hunter Greene,Logan Gilbert,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,Los Angeles Angels,Tampa Bay Rays,6,7,Jose Soriano,Aaron Civale,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-16,New York Yankees,Toronto Blue Jays,4,5,Carlos Rodon,Yusei Kikuchi,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,Chicago Cubs,Arizona Diamondbacks,5,3,Jordan Wicks,Brandon Pfaadt,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,Washington Nationals,Los Angeles Dodgers,2,0,Jake Irvin,Landon Knack,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,San Francisco Giants,Miami Marlins,3,1,Keaton Winn,Trevor Rogers,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,San Diego Padres,Milwaukee Brewers,0,1,Michael King,Bryse Wilson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,Pittsburgh Pirates,New York Mets,1,9,Bailey Falter,Luis Severino,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,Colorado Rockies,Philadelphia Phillies,6,7,Ryan Feltner,Cristopher Sanchez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,Minnesota Twins,Baltimore Orioles,2,4,Pablo Lopez,Albert Suarez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,Cleveland Guardians,Boston Red Sox,0,2,Ben Lively,Tanner Houck,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,Kansas City Royals,Chicago White Sox,4,2,Brady Singer,Jonathan Cannon,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,Kansas City Royals,Chicago White Sox,1,2,Michael Wacha,Erick Fedde,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,Texas Rangers,Detroit Tigers,5,4,Dane Dunning,Tarik Skubal,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,Atlanta Braves,Houston Astros,5,4,Max Fried,J. P. France,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,St. Louis Cardinals,Athletics,3,6,Steven Matz,Paul Blackburn,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,Cincinnati Reds,Seattle Mariners,1,5,Andrew Abbott,Bryce Miller,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,Los Angeles Angels,Tampa Bay Rays,5,4,Reid Detmers,Zack Littell,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-17,New York Yankees,Toronto Blue Jays,6,4,Marcus Stroman,Kevin Gausman,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-18,Arizona Diamondbacks,San Francisco Giants,0,5,Ryne Nelson,Logan Webb,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-18,Cleveland Guardians,Boston Red Sox,5,4,Carlos Carrasco,Brennan Bernardino,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-18,Texas Rangers,Detroit Tigers,9,7,Jack Leiter,Kenta Maeda,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-18,Los Angeles Angels,Tampa Bay Rays,1,2,Griffin Canning,Ryan Pepiot,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,Texas Rangers,Atlanta Braves,3,8,Andrew Heaney,Chris Sale,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,Miami Marlins,Chicago Cubs,3,8,A.J. Puk,Jameson Taillon,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,Los Angeles Angels,Cincinnati Reds,1,7,Tyler Anderson,Nick Lodolo,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,New York Mets,Los Angeles Dodgers,9,4,Sean Manaea,Yoshinobu Yamamoto,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,Chicago White Sox,Philadelphia Phillies,0,7,Garrett Crochet,Spencer Turnbull,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,Boston Red Sox,Pittsburgh Pirates,8,1,Brayan Bello,Quinn Priester,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,Toronto Blue Jays,San Diego Padres,5,1,Yariel Rodriguez,Matt Waldron,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,Arizona Diamondbacks,San Francisco Giants,17,1,Jordan Montgomery,Blake Snell,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,Milwaukee Brewers,St. Louis Cardinals,2,1,Freddy Peralta,Kyle Gibson,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,Houston Astros,Washington Nationals,5,3,Justin Verlander,MacKenzie Gore,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,Athletics,Cleveland Guardians,2,10,Joe Boyle,Triston McKenzie,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,Baltimore Orioles,Kansas City Royals,4,9,Dean Kremer,Alec Marsh,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,Detroit Tigers,Minnesota Twins,5,4,Jack Flaherty,Joe Ryan,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-19,Tampa Bay Rays,New York Yankees,3,5,Tyler Alexander,Clarke Schmidt,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Texas Rangers,Atlanta Braves,2,5,Nathan Eovaldi,Charlie Morton,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Miami Marlins,Chicago Cubs,3,2,Jesus Luzardo,Javier Assad,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Miami Marlins,Chicago Cubs,3,5,Roddery Munoz,Shota Imanaga,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Los Angeles Angels,Cincinnati Reds,5,7,Patrick Sandoval,Graham Ashcraft,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Seattle Mariners,Colorado Rockies,7,0,Luis Castillo,Dakota Hudson,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,New York Mets,Los Angeles Dodgers,6,4,Jose Butto,Gavin Stone,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Chicago White Sox,Philadelphia Phillies,5,9,Mike Soroka,Zack Wheeler,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Boston Red Sox,Pittsburgh Pirates,4,2,Kutter Crawford,Mitch Keller,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Toronto Blue Jays,San Diego Padres,5,2,Jose Berrios,Randy Vasquez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Arizona Diamondbacks,San Francisco Giants,3,7,Zac Gallen,Kyle Harrison,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Milwaukee Brewers,St. Louis Cardinals,12,5,DL Hall,Miles Mikolas,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Houston Astros,Washington Nationals,4,5,Ronel Blanco,Trevor Williams,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Athletics,Cleveland Guardians,3,6,Alex Wood,Logan Allen,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Baltimore Orioles,Kansas City Royals,9,7,Corbin Burnes,Cole Ragans,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Detroit Tigers,Minnesota Twins,3,4,Reese Olson,Bailey Ober,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-20,Tampa Bay Rays,New York Yankees,2,0,Zach Eflin,Nestor Cortes,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Texas Rangers,Atlanta Braves,6,4,Michael Lorenzen,Darius Vines,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Miami Marlins,Chicago Cubs,6,3,Edward Cabrera,Kyle Hendricks,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Los Angeles Angels,Cincinnati Reds,0,3,Jose Soriano,Frankie Montas,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Seattle Mariners,Colorado Rockies,1,2,George Kirby,Cal Quantrill,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Seattle Mariners,Colorado Rockies,10,2,Emerson Hancock,Peter Lambert,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,New York Mets,Los Angeles Dodgers,0,10,Adrian Houser,Tyler Glasnow,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Chicago White Sox,Philadelphia Phillies,2,8,Nick Nastrini,Aaron Nola,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Boston Red Sox,Pittsburgh Pirates,6,1,Josh Winckowski,Martin Perez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Toronto Blue Jays,San Diego Padres,3,6,Chris Bassitt,Joe Musgrove,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Arizona Diamondbacks,San Francisco Giants,5,3,Slade Cecconi,Jordan Hicks,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Milwaukee Brewers,St. Louis Cardinals,2,0,Colin Rea,Sonny Gray,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Houston Astros,Washington Nationals,0,6,Hunter Brown,Mitchell Parker,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Athletics,Cleveland Guardians,2,6,Ross Stripling,Tanner Bibee,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Baltimore Orioles,Kansas City Royals,5,0,Cole Irvin,Seth Lugo,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Detroit Tigers,Minnesota Twins,6,1,Casey Mize,Louie Varland,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-21,Tampa Bay Rays,New York Yankees,4,5,Aaron Civale,Luis Gil,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-22,Miami Marlins,Atlanta Braves,0,3,Ryan Weathers,Bryce Elder,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-22,Philadelphia Phillies,Cincinnati Reds,7,0,Ranger Suarez,Hunter Greene,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-22,San Diego Padres,Colorado Rockies,3,1,Dylan Cease,Austin Gomber,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-22,Milwaukee Brewers,Pittsburgh Pirates,2,4,Joe Ross,Jared Jones,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-22,New York Mets,San Francisco Giants,2,5,Jose Quintana,Keaton Winn,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-22,Arizona Diamondbacks,St. Louis Cardinals,3,5,Brandon Pfaadt,Lance Lynn,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-22,Baltimore Orioles,Los Angeles Angels,4,2,Albert Suarez,Reid Detmers,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-22,Toronto Blue Jays,Kansas City Royals,5,3,Yusei Kikuchi,Brady Singer,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-22,Chicago White Sox,Minnesota Twins,0,7,Jonathan Cannon,Chris Paddack,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-22,Athletics,New York Yankees,2,0,JP Sears,Carlos Rodon,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-22,Detroit Tigers,Tampa Bay Rays,7,1,Tarik Skubal,Zack Littell,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,Miami Marlins,Atlanta Braves,0,5,Trevor Rogers,Max Fried,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,Houston Astros,Chicago Cubs,2,7,J. P. France,Jordan Wicks,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,Philadelphia Phillies,Cincinnati Reds,1,8,Cristopher Sanchez,Andrew Abbott,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,San Diego Padres,Colorado Rockies,4,7,Michael King,Ryan Feltner,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,Milwaukee Brewers,Pittsburgh Pirates,1,2,Tobias Myers,Bailey Falter,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,New York Mets,San Francisco Giants,1,5,Luis Severino,Logan Webb,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,Arizona Diamondbacks,St. Louis Cardinals,14,1,Tommy Henry,Steven Matz,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,Los Angeles Dodgers,Washington Nationals,4,1,James Paxton,Patrick Corbin,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,Baltimore Orioles,Los Angeles Angels,4,7,Grayson Rodriguez,Griffin Canning,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,Boston Red Sox,Cleveland Guardians,1,4,Tanner Houck,Ben Lively,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,Toronto Blue Jays,Kansas City Royals,2,3,Kevin Gausman,Michael Wacha,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,Chicago White Sox,Minnesota Twins,5,6,Erick Fedde,Pablo Lopez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,Athletics,New York Yankees,3,4,Paul Blackburn,Marcus Stroman,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,Detroit Tigers,Tampa Bay Rays,4,2,Kenta Maeda,Ryan Pepiot,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-23,Seattle Mariners,Texas Rangers,4,0,Logan Gilbert,Dane Dunning,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,Miami Marlins,Atlanta Braves,3,4,Sixto Sanchez,Reynaldo Lopez,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,Houston Astros,Chicago Cubs,3,4,Spencer Arrighetti,Jameson Taillon,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,Philadelphia Phillies,Cincinnati Reds,4,7,Spencer Turnbull,Nick Lodolo,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,San Diego Padres,Colorado Rockies,5,2,Matt Waldron,Ty Blach,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,Milwaukee Brewers,Pittsburgh Pirates,3,2,Bryse Wilson,Josh Fleming,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,New York Mets,San Francisco Giants,8,2,Sean Manaea,Ryan Walker,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,Arizona Diamondbacks,St. Louis Cardinals,1,5,Jordan Montgomery,Kyle Gibson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,Los Angeles Dodgers,Washington Nationals,11,2,Landon Knack,Jake Irvin,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,Baltimore Orioles,Los Angeles Angels,6,5,Dean Kremer,Tyler Anderson,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,Boston Red Sox,Cleveland Guardians,8,0,Cooper Criswell,Carlos Carrasco,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,Toronto Blue Jays,Kansas City Royals,2,3,Yariel Rodriguez,Alec Marsh,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,Chicago White Sox,Minnesota Twins,3,6,Garrett Crochet,Joe Ryan,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,Athletics,New York Yankees,3,7,Joe Boyle,Clarke Schmidt,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,Detroit Tigers,Tampa Bay Rays,5,7,Jack Flaherty,Shawn Armstrong,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-24,Seattle Mariners,Texas Rangers,1,5,Bryce Miller,Jon Gray,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-25,Houston Astros,Chicago Cubs,1,3,Justin Verlander,Javier Assad,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-25,Philadelphia Phillies,Cincinnati Reds,5,0,Zack Wheeler,Nick Martinez,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-25,San Diego Padres,Colorado Rockies,9,10,Randy Vasquez,Dakota Hudson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-25,Milwaukee Brewers,Pittsburgh Pirates,7,5,Freddy Peralta,Mitch Keller,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-25,Los Angeles Dodgers,Washington Nationals,2,1,Yoshinobu Yamamoto,MacKenzie Gore,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-25,Boston Red Sox,Cleveland Guardians,4,6,Chase Anderson,Triston McKenzie,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-25,Toronto Blue Jays,Kansas City Royals,1,2,Jose Berrios,Cole Ragans,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-25,Chicago White Sox,Minnesota Twins,3,6,Mike Soroka,Simeon Woods Richardson,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-25,Athletics,New York Yankees,3,1,Alex Wood,Nestor Cortes,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-25,Seattle Mariners,Texas Rangers,4,3,Luis Castillo,Andrew Heaney,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-26,Cleveland Guardians,Atlanta Braves,2,6,Logan Allen,Chris Sale,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-26,Washington Nationals,Miami Marlins,3,1,Trevor Williams,Anthony Maldonado,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-26,New York Yankees,Milwaukee Brewers,6,7,Luis Gil,Colin Rea,1.0,gl2024.txt,retrosheet_gamelog,True
2024-04-26,St. Louis Cardinals,New York Mets,4,2,Miles Mikolas,Jose Butto,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-26,Philadelphia Phillies,San Diego Padres,9,3,Aaron Nola,Joe Musgrove,0.0,gl2024.txt,retrosheet_gamelog,True
2024-04-26,Pittsburgh Pirates,San Francisco Giants,0,3,Quinn Priester,Kyle Harrison,1.0,gl2024.txt,retrosheet_gamelog,True
