game_id,game_date,away_team,home_team,p84b_model_id,p84b_model_version,p278_model_id,p278_model_version,p84b_home_win_probability,p278_home_win_probability,signed_probability_delta,absolute_probability_delta,p84b_predicted_side,p278_predicted_side,side_agreement,side_disagreement,p84b_confidence_distance_from_0_5,p278_confidence_distance_from_0_5,confidence_change,material_difference_bucket,abs_delta_ge_0_02,abs_delta_ge_0_05,abs_delta_ge_0_10,p84b_source_artifact_fingerprint,p278_source_artifact_fingerprint,comparison_version
mlb_2026_823320,2026-03-30,San Francisco Giants,San Diego Padres,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.345581,0.586635,0.241054,0.241054,AWAY,HOME,False,True,0.154419,0.086635,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823484,2026-03-30,Washington Nationals,Philadelphia Phillies,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.699492,0.399492,0.399492,AWAY,HOME,False,True,0.2,0.199492,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823809,2026-03-30,Tampa Bay Rays,Milwaukee Brewers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.644021,0.647842,0.003821,0.003821,HOME,HOME,True,False,0.144021,0.147842,INCREASED,LT_0_02,False,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823890,2026-03-30,Chicago White Sox,Miami Marlins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.643806,0.343806,0.343806,AWAY,HOME,False,True,0.2,0.143806,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823972,2026-03-30,Cleveland Guardians,Los Angeles Dodgers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.564083,0.264083,0.264083,AWAY,HOME,False,True,0.2,0.064083,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824135,2026-03-30,Minnesota Twins,Kansas City Royals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.603598,-0.096402,0.096402,HOME,HOME,True,False,0.2,0.103598,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824214,2026-03-30,Boston Red Sox,Houston Astros,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.523277,0.223277,0.223277,AWAY,HOME,False,True,0.2,0.023277,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824539,2026-03-30,Pittsburgh Pirates,Cincinnati Reds,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.462182,0.603516,0.141334,0.141334,AWAY,HOME,False,True,0.037818,0.103516,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824702,2026-03-30,Los Angeles Angels,Chicago Cubs,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.647323,-0.052677,0.052677,HOME,HOME,True,False,0.2,0.147323,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824863,2026-03-30,Texas Rangers,Baltimore Orioles,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.498845,0.50006,0.001215,0.001215,AWAY,HOME,False,True,0.001155,6e-05,DECREASED,LT_0_02,False,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824943,2026-03-30,Athletics,Atlanta Braves,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.534943,-0.165057,0.165057,HOME,HOME,True,False,0.2,0.034943,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822836,2026-03-31,Colorado Rockies,Toronto Blue Jays,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.801189,0.501189,0.501189,AWAY,HOME,False,True,0.2,0.301189,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823077,2026-03-31,New York Mets,St. Louis Cardinals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.505921,-0.194079,0.194079,HOME,HOME,True,False,0.2,0.005921,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823158,2026-03-31,New York Yankees,Seattle Mariners,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.511351,0.211351,0.211351,AWAY,HOME,False,True,0.2,0.011351,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823322,2026-03-31,San Francisco Giants,San Diego Padres,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.586635,0.286635,0.286635,AWAY,HOME,False,True,0.2,0.086635,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823485,2026-03-31,Washington Nationals,Philadelphia Phillies,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.699492,-0.000508,0.000508,HOME,HOME,True,False,0.2,0.199492,DECREASED,LT_0_02,False,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823807,2026-03-31,Tampa Bay Rays,Milwaukee Brewers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.334474,0.647842,0.313368,0.313368,AWAY,HOME,False,True,0.165526,0.147842,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823888,2026-03-31,Chicago White Sox,Miami Marlins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.643806,-0.056194,0.056194,HOME,HOME,True,False,0.2,0.143806,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823969,2026-03-31,Cleveland Guardians,Los Angeles Dodgers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.564083,-0.135917,0.135917,HOME,HOME,True,False,0.2,0.064083,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824212,2026-03-31,Boston Red Sox,Houston Astros,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.523277,-0.176723,0.176723,HOME,HOME,True,False,0.2,0.023277,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824537,2026-03-31,Pittsburgh Pirates,Cincinnati Reds,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.383088,0.603516,0.220428,0.220428,AWAY,HOME,False,True,0.116912,0.103516,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824699,2026-03-31,Los Angeles Angels,Chicago Cubs,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.647323,0.347323,0.347323,AWAY,HOME,False,True,0.2,0.147323,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824942,2026-03-31,Athletics,Atlanta Braves,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.534943,-0.165057,0.165057,HOME,HOME,True,False,0.2,0.034943,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_825107,2026-03-31,Detroit Tigers,Arizona Diamondbacks,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.494246,0.194246,0.194246,AWAY,AWAY,True,False,0.2,0.005754,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822835,2026-04-01,Colorado Rockies,Toronto Blue Jays,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.801189,0.101189,0.101189,HOME,HOME,True,False,0.2,0.301189,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823078,2026-04-01,New York Mets,St. Louis Cardinals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.421397,0.505921,0.084524,0.084524,AWAY,HOME,False,True,0.078603,0.005921,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823157,2026-04-01,New York Yankees,Seattle Mariners,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.511351,0.211351,0.211351,AWAY,HOME,False,True,0.2,0.011351,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823321,2026-04-01,San Francisco Giants,San Diego Padres,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.586635,-0.113365,0.113365,HOME,HOME,True,False,0.2,0.086635,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823483,2026-04-01,Washington Nationals,Philadelphia Phillies,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.654744,0.699492,0.044748,0.044748,HOME,HOME,True,False,0.154744,0.199492,INCREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823806,2026-04-01,Tampa Bay Rays,Milwaukee Brewers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.647842,-0.052158,0.052158,HOME,HOME,True,False,0.2,0.147842,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823889,2026-04-01,Chicago White Sox,Miami Marlins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.68723,0.643806,-0.043424,0.043424,HOME,HOME,True,False,0.18723,0.143806,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823970,2026-04-01,Cleveland Guardians,Los Angeles Dodgers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.436165,0.564083,0.127918,0.127918,AWAY,HOME,False,True,0.063835,0.064083,INCREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824136,2026-04-01,Minnesota Twins,Kansas City Royals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.353466,0.603598,0.250132,0.250132,AWAY,HOME,False,True,0.146534,0.103598,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824211,2026-04-01,Boston Red Sox,Houston Astros,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.342102,0.523277,0.181175,0.181175,AWAY,HOME,False,True,0.157898,0.023277,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824536,2026-04-01,Pittsburgh Pirates,Cincinnati Reds,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.603516,0.303516,0.303516,AWAY,HOME,False,True,0.2,0.103516,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824698,2026-04-01,Los Angeles Angels,Chicago Cubs,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.689624,0.647323,-0.042301,0.042301,HOME,HOME,True,False,0.189624,0.147323,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824860,2026-04-01,Texas Rangers,Baltimore Orioles,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.4718,0.50006,0.02826,0.02826,AWAY,HOME,False,True,0.0282,6e-05,DECREASED,GE_0_02_LT_0_05,True,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824940,2026-04-01,Athletics,Atlanta Braves,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.693565,0.534943,-0.158622,0.158622,HOME,HOME,True,False,0.193565,0.034943,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_825106,2026-04-01,Detroit Tigers,Arizona Diamondbacks,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.494246,0.194246,0.194246,AWAY,AWAY,True,False,0.2,0.005754,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823242,2026-04-02,New York Mets,San Francisco Giants,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.523353,0.223353,0.223353,AWAY,HOME,False,True,0.2,0.023353,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_824133,2026-04-02,Minnesota Twins,Kansas City Royals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.603598,0.303598,0.303598,AWAY,HOME,False,True,0.2,0.103598,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_825105,2026-04-02,Atlanta Braves,Arizona Diamondbacks,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.566489,0.558026,-0.008463,0.008463,HOME,HOME,True,False,0.066489,0.058026,DECREASED,LT_0_02,False,False,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822758,2026-04-03,Los Angeles Dodgers,Washington Nationals,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.379106,0.079106,0.079106,AWAY,AWAY,True,False,0.2,0.120894,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_822919,2026-04-03,Cincinnati Reds,Texas Rangers,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.523353,-0.176647,0.176647,HOME,HOME,True,False,0.2,0.023353,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823240,2026-04-03,New York Mets,San Francisco Giants,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.319424,0.523353,0.203929,0.203929,AWAY,HOME,False,True,0.180576,0.023353,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823406,2026-04-03,Baltimore Orioles,Pittsburgh Pirates,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.597553,0.511535,-0.086018,0.086018,HOME,HOME,True,False,0.097553,0.011535,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823568,2026-04-03,Miami Marlins,New York Yankees,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.7,0.620384,-0.079616,0.079616,HOME,HOME,True,False,0.2,0.120384,DECREASED,GE_0_05_LT_0_10,True,True,False,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
mlb_2026_823732,2026-04-03,Tampa Bay Rays,Minnesota Twins,p84b_moneyline_diagnostic_baseline,p84b_diagnostic_baseline_v1,corrected_moneyline_shadow,p278a_corrected_moneyline_shadow_v1,0.3,0.493967,0.193967,0.193967,AWAY,AWAY,True,False,0.2,0.006033,DECREASED,GE_0_10,True,True,True,5a7b3c9c943de81d918ee9ce5692df1517f69387cc3a25e0bab21bae5e45d59c,52f72dae5f89fa537dde425bdffc5de24c080f6b75eee6e6aca43b245563cddb,p279a.moneyline_shadow_divergence.v1
